entity_id,entity_type,department,timestamp,source_ip,geo_location,country,resource_accessed,auth_method,session_duration,command_sequence,device_os,browser,mac_prefix,failed_attempts_10m,geo_distance_km,is_new_device,is_new_country,is_night_hour,unique_resource_count_24h,label
user_011,service_account,engineering,2026-07-16T12:25:40Z,198.76.204.47,Kolkata,India,Git,biometric,114.48325099717255,"['auth', 'fetch']",Ubuntu,Chrome,e0:25:6d,0,0.0,0,0,0,2,normal
user_052,user,sales,2026-07-04T08:53:29Z,27.151.11.93,Delhi,India,Dashboard,password,52.69534710589327,"['login', 'read', 'logout']",Linux,Firefox,9c:eb:4e,0,0.0,0,0,0,1,normal
user_030,user,sales,2026-06-30T09:45:10Z,148.159.187.62,Chennai,India,Dashboard,biometric,109.32480996303013,"['login', 'read', 'logout']",MacOS,Safari,ca:ee:e2,0,0.0,0,0,0,1,normal
user_054,user,finance,2026-07-04T09:52:47Z,206.59.62.187,Mumbai,India,Payroll,token,76.0310000721335,"['login', 'read', 'logout']",Ubuntu,Chrome,06:e6:7c,0,0.0,0,0,0,1,normal
user_013,user,sales,2026-06-28T09:47:48Z,196.8.2.199,Kolkata,India,Email,biometric,53.253673793434515,"['login', 'read', 'logout']",Ubuntu,Chrome,e2:99:35,0,0.0,0,0,0,1,normal
user_004,user,hr,2026-07-21T08:19:14Z,35.192.174.180,Delhi,India,Email,token,103.4078489334437,"['login', 'read', 'logout']",MacOS,Safari,ec:54:c2,0,0.0,0,0,0,3,normal
user_007,service_account,it,2026-07-02T11:07:28Z,213.9.176.92,Hyderabad,India,VPN,token,70.83005722417496,"['auth', 'fetch']",Linux,Firefox,ac:1d:29,0,0.0,0,0,0,2,normal
user_041,user,engineering,2026-07-24T10:54:14Z,86.131.55.95,Delhi,India,Jenkins,certificate,97.50043700966324,"['login', 'read', 'logout']",MacOS,Safari,38:98:c7,0,0.0,0,0,0,1,normal
user_068,user,sales,2026-06-29T10:26:28Z,138.13.57.48,Chennai,India,CRM,biometric,114.05163792883711,"['login', 'read', 'logout']",MacOS,Safari,68:7a:58,0,0.0,0,0,0,2,normal
user_091,user,hr,2026-07-09T08:07:25Z,63.58.136.17,Delhi,India,HR Portal,password,5.808916833494975,"['login', 'read', 'logout']",Windows,Edge,be:12:23,0,0.0,0,0,0,3,normal
user_029,edge_device,finance,2026-07-06T10:24:58Z,153.253.34.181,Delhi,India,Reports,token,103.87098057417552,"['auth', 'fetch']",MacOS,Safari,c8:00:9b,1,0.0,0,0,0,1,normal
user_044,user,hr,2026-07-22T11:48:37Z,213.208.185.100,Kolkata,India,Payroll,token,48.595631456312766,"['login', 'read', 'logout']",Windows,Chrome,ce:70:a6,1,0.0,0,0,0,3,normal
user_010,user,finance,2026-07-21T09:34:32Z,83.51.38.240,Delhi,India,Reports,token,48.976958632316,"['login', 'read', 'logout']",MacOS,Safari,9e:ea:a1,1,0.0,0,0,0,3,normal
user_090,user,it,2026-07-13T09:43:19Z,24.123.17.14,Kolkata,India,Server Console,token,37.39850973394533,"['login', 'read', 'logout']",Ubuntu,Chrome,f4:ad:cb,0,0.0,0,0,0,3,normal
user_015,user,sales,2026-07-14T14:02:01Z,144.229.28.185,Kolkata,India,Dashboard,certificate,19.3549300678876,"['login', 'read', 'logout']",Linux,Firefox,d4:fa:80,0,0.0,0,0,0,3,normal
user_086,user,sales,2026-07-08T08:53:35Z,188.18.26.210,Ahmedabad,India,CRM,password,31.881590185308447,"['login', 'read', 'logout']",MacOS,Safari,3a:e9:a4,0,0.0,0,0,0,1,normal
user_042,user,finance,2026-07-22T10:59:20Z,125.241.76.34,Mumbai,India,Reports,token,88.01511499124769,"['login', 'read', 'logout']",Ubuntu,Chrome,d6:0e:c7,0,0.0,0,0,0,2,normal
user_043,service_account,hr,2026-07-02T11:54:57Z,20.21.134.224,Delhi,India,HR Portal,token,89.29290461421395,"['auth', 'fetch']",Ubuntu,Chrome,22:0d:c9,0,0.0,0,0,0,3,normal
user_020,user,it,2026-07-06T05:23:57Z,106.213.52.221,Mumbai,India,VPN,biometric,97.61647532216642,"['login', 'read', 'logout']",Windows,Chrome,cc:d3:0c,0,0.0,0,0,1,1,normal
user_078,user,engineering,2026-07-09T06:16:36Z,89.222.1.14,Chennai,India,Admin Panel,token,34.15089984653849,"['login', 'open_admin', 'scan_hosts', 'open_server', 'open_logs']",Ubuntu,Chrome,84:00:ec,0,0.0,0,0,0,12,lateral_movement
user_006,service_account,sales,2026-07-17T05:38:16Z,112.239.140.45,Mumbai,India,CRM,certificate,15.242045746548317,"['auth', 'fetch']",MacOS,Safari,80:1f:a0,0,0.0,0,0,1,1,normal
user_080,user,sales,2026-07-05T05:43:57Z,63.5.132.163,Ahmedabad,India,Email,token,53.16514768723801,"['login', 'read', 'logout']",Windows,Chrome,8c:3e:0e,1,0.0,0,0,1,3,normal
user_059,service_account,it,2026-06-26T08:53:53Z,6.208.130.9,Ahmedabad,India,Server Console,certificate,91.48341901929611,"['auth', 'fetch']",Windows,Edge,1e:e8:8a,0,0.0,0,0,0,3,normal
user_091,user,hr,2026-06-29T07:09:21Z,63.58.136.17,Delhi,India,Payroll,password,63.17618630027459,"['login', 'read', 'logout']",Windows,Edge,be:12:23,0,0.0,0,0,0,3,normal
user_100,user,engineering,2026-07-16T11:11:53Z,165.163.27.76,Mumbai,India,Jenkins,token,60.24638000923319,"['login', 'read', 'logout']",MacOS,Safari,1c:52:00,0,0.0,0,0,0,2,normal
user_048,user,engineering,2026-07-02T10:01:11Z,201.220.49.222,Pune,India,Jenkins,password,78.38715035301273,"['login', 'read', 'logout']",Windows,Chrome,f6:83:bc,1,0.0,0,0,0,1,normal
user_015,user,sales,2026-07-16T12:20:18Z,144.229.28.185,Kolkata,India,Email,certificate,17.36510263814255,"['login', 'read', 'logout']",Linux,Firefox,d4:fa:80,0,0.0,0,0,0,1,normal
user_059,service_account,it,2026-06-30T07:54:05Z,6.208.130.9,Ahmedabad,India,Server Console,certificate,84.39897773730698,"['auth', 'fetch']",Windows,Edge,1e:e8:8a,0,0.0,0,0,0,3,normal
user_083,user,engineering,2026-07-23T12:06:51Z,20.160.232.48,Mumbai,India,Repo,certificate,53.058432963303346,"['login', 'read', 'logout']",Ubuntu,Chrome,e0:92:04,1,0.0,1,0,0,3,device_spoofing
user_017,user,sales,2026-07-11T08:36:05Z,128.158.109.169,Delhi,India,VPN,certificate,0.5246902439426187,"['login', 'fail', 'fail', 'fail']",MacOS,Safari,94:39:26,19,0.0,0,0,0,2,brute_force
user_015,user,sales,2026-06-29T09:32:09Z,144.229.28.185,Kolkata,India,CRM,certificate,32.616374395032025,"['login', 'read', 'logout']",Linux,Firefox,d4:fa:80,0,0.0,0,0,0,2,normal
user_077,user,sales,2026-06-29T11:31:08Z,28.208.129.60,Hyderabad,India,Email,token,84.75313856050612,"['login', 'read', 'logout']",Windows,Chrome,52:12:e8,0,0.0,0,0,0,2,normal
user_029,edge_device,finance,2026-07-10T11:29:37Z,153.253.34.181,Delhi,India,Email,token,95.06293082777495,"['auth', 'fetch']",MacOS,Safari,c8:00:9b,0,0.0,0,0,0,3,normal
user_012,user,sales,2026-07-24T09:55:32Z,79.162.91.25,Delhi,India,CRM,certificate,7.645857730782282,"['login', 'read', 'logout']",Ubuntu,Chrome,9c:bd:91,0,0.0,0,0,0,1,normal
user_085,user,hr,2026-07-20T11:44:59Z,159.86.68.113,Chennai,India,Email,password,111.32511753485683,"['login', 'read', 'logout']",Windows,Edge,8c:4c:e4,1,0.0,0,0,0,3,normal
user_063,user,sales,2026-07-23T07:03:43Z,223.181.71.62,Kolkata,India,CRM,biometric,12.37916672704663,"['login', 'read', 'logout']",Linux,Firefox,70:34:06,0,0.0,0,0,0,1,normal
user_051,user,engineering,2026-07-14T09:29:32Z,27.219.183.119,Chennai,India,Jenkins,biometric,50.45716850831476,"['login', 'read', 'logout']",MacOS,Safari,1a:23:ae,1,0.0,0,0,0,1,normal
user_079,user,sales,2026-06-25T11:10:22Z,63.231.79.153,Ahmedabad,India,CRM,biometric,89.80757064590648,"['login', 'read', 'logout']",Linux,Firefox,ec:e2:1a,1,0.0,0,0,0,1,normal
user_081,user,finance,2026-07-22T09:13:45Z,90.28.132.254,Chennai,India,Reports,certificate,67.7673952265077,"['login', 'read', 'logout']",Linux,Firefox,a4:2f:73,0,0.0,0,0,0,3,normal
user_036,user,finance,2026-07-19T08:13:08Z,166.211.238.29,Hyderabad,India,Reports,certificate,63.57116710969635,"['login', 'read', 'logout']",Windows,Chrome,c0:e4:51,0,0.0,0,0,0,2,normal
user_023,user,hr,2026-06-26T07:17:28Z,153.128.119.116,Mumbai,India,Payroll,password,97.29138343274245,"['login', 'read', 'logout']",Windows,Chrome,a4:a8:8e,0,0.0,0,0,0,2,normal
user_008,user,hr,2026-07-23T10:35:45Z,220.235.186.181,Bengaluru,India,HR Portal,biometric,107.53246509182202,"['login', 'read', 'logout']",Windows,Chrome,a8:3d:7e,0,0.0,0,0,0,2,normal
user_018,edge_device,finance,2026-06-28T09:18:14Z,7.112.52.4,Mumbai,India,Admin Panel,password,16.398722932081355,"['auth', 'fetch']",Ubuntu,Chrome,e6:41:15,1,0.0,0,0,0,2,insider_drift
user_015,user,sales,2026-06-25T11:25:17Z,144.229.28.185,Kolkata,India,CRM,certificate,22.809007371924633,"['login', 'read', 'logout']",Linux,Firefox,d4:fa:80,0,0.0,0,0,0,1,normal
user_094,user,engineering,2026-07-13T10:53:44Z,10.225.131.85,Delhi,India,Git,password,98.46127233722788,"['login', 'read', 'logout']",Windows,Chrome,7e:57:59,1,0.0,0,0,0,3,normal
user_045,service_account,sales,2026-07-13T09:42:18Z,56.67.154.153,Hyderabad,India,Dashboard,password,75.04711562500339,"['auth', 'fetch']",Ubuntu,Chrome,04:8e:d7,0,0.0,0,0,0,2,normal
user_074,user,sales,2026-06-28T10:18:53Z,113.118.19.46,Ahmedabad,India,Email,biometric,42.07089178460601,"['login', 'read', 'logout']",Windows,Chrome,78:75:0a,0,0.0,0,0,0,2,normal
user_056,service_account,it,2026-07-19T09:16:12Z,126.141.115.19,Bengaluru,India,Logs,password,67.8677818822082,"['auth', 'fetch']",MacOS,Safari,7c:05:61,0,0.0,0,0,0,3,normal
user_030,user,sales,2026-07-15T09:35:43Z,148.159.187.62,Chennai,India,CRM,biometric,59.49156703108065,"['login', 'read', 'logout']",MacOS,Safari,ca:ee:e2,0,0.0,0,0,0,2,normal
user_077,user,sales,2026-07-14T10:38:54Z,28.208.129.60,Hyderabad,India,Email,token,79.91810980453245,"['login', 'read', 'logout']",Windows,Chrome,52:12:e8,0,0.0,0,0,0,1,normal
user_091,user,hr,2026-06-27T11:49:56Z,63.58.136.17,Delhi,India,HR Portal,password,83.71639264002592,"['login', 'read', 'logout']",Windows,Edge,be:12:23,0,0.0,0,0,0,2,normal
user_034,edge_device,finance,2026-07-08T10:09:21Z,112.22.182.40,Hyderabad,India,Payroll,certificate,24.603288357043528,"['auth', 'fetch']",Windows,Edge,0c:36:d9,0,0.0,0,0,0,3,normal
user_003,user,hr,2026-07-09T10:14:43Z,79.32.215.112,Bengaluru,India,Payroll,biometric,78.40606283592552,"['login', 'read', 'logout']",Linux,Firefox,dc:55:d0,1,0.0,0,0,0,3,normal
user_093,user,engineering,2026-07-08T11:07:08Z,35.151.117.24,Ahmedabad,India,Git,token,36.019804167656865,"['login', 'read', 'logout']",Windows,Chrome,3e:96:b7,0,0.0,0,0,0,3,normal
user_053,user,finance,2026-07-14T11:38:34Z,167.188.103.225,Kolkata,India,Reports,token,41.61382373804645,"['login', 'read', 'logout']",Linux,Firefox,d4:ee:df,0,0.0,0,0,0,1,normal
user_034,edge_device,finance,2026-07-04T10:39:35Z,112.22.182.40,Hyderabad,India,ERP,certificate,21.216141043390706,"['auth', 'fetch']",Windows,Edge,0c:36:d9,0,0.0,0,0,0,2,normal
user_089,user,sales,2026-07-11T10:45:12Z,170.102.26.210,Bengaluru,India,Email,biometric,51.073220279710846,"['login', 'read', 'logout']",Linux,Firefox,12:e9:07,0,0.0,0,0,0,1,normal
user_021,edge_device,finance,2026-07-16T11:14:07Z,143.225.248.216,Chennai,India,Reports,certificate,5.434720310653855,"['auth', 'fetch']",Linux,Firefox,da:88:51,1,0.0,0,0,0,2,normal
user_041,user,engineering,2026-07-20T11:05:27Z,86.131.55.95,Delhi,India,Jenkins,certificate,65.83541043879612,"['login', 'read', 'logout']",MacOS,Safari,38:98:c7,0,0.0,0,0,0,1,normal
user_048,user,engineering,2026-07-10T11:00:30Z,201.220.49.222,Pune,India,Repo,password,69.47851762333566,"['login', 'read', 'logout']",Windows,Chrome,f6:83:bc,1,0.0,0,0,0,3,normal
user_035,edge_device,hr,2026-07-21T08:58:45Z,2.124.69.109,Pune,India,HR Portal,token,56.66418323144413,"['auth', 'fetch']",MacOS,Safari,9c:e9:44,0,0.0,0,0,0,1,normal
user_075,user,sales,2026-07-12T08:55:49Z,15.19.95.34,Delhi,India,CRM,biometric,53.635795431538845,"['login', 'read', 'logout']",Linux,Firefox,78:8e:5c,0,0.0,0,0,0,3,normal
user_095,user,engineering,2026-07-18T07:25:49Z,212.148.107.158,Kolkata,India,Git,certificate,11.518341294343701,"['login', 'read', 'logout']",Ubuntu,Chrome,aa:76:ec,0,0.0,0,0,0,3,normal
user_041,user,engineering,2026-07-10T09:31:44Z,86.131.55.95,Delhi,India,Production Server,certificate,14.735623233796463,"['login', 'read', 'logout']",MacOS,Safari,38:98:c7,0,0.0,0,0,0,3,normal
user_053,user,finance,2026-07-17T13:19:32Z,167.188.103.225,Kolkata,India,ERP,token,115.84840919927076,"['login', 'read', 'logout']",Linux,Firefox,d4:ee:df,0,0.0,0,0,0,3,normal
user_088,user,hr,2026-07-06T11:59:31Z,137.188.23.243,Delhi,India,HR Portal,token,43.58598186715427,"['login', 'read', 'logout']",Windows,Edge,de:fd:12,0,0.0,0,0,0,1,normal
user_035,edge_device,hr,2026-07-16T07:36:06Z,2.124.69.109,Pune,India,Payroll,token,13.248076768528927,"['auth', 'fetch']",MacOS,Safari,9c:e9:44,0,0.0,0,0,0,2,normal
user_033,user,it,2026-07-22T12:06:47Z,168.37.73.189,Bengaluru,India,Admin Panel,certificate,51.1025046280207,"['login', 'read', 'logout']",Linux,Firefox,66:e9:d4,0,0.0,0,0,0,1,normal
user_075,user,sales,2026-06-28T08:43:19Z,15.19.95.34,Delhi,India,CRM,biometric,51.48223656431153,"['login', 'read', 'logout']",Linux,Firefox,78:8e:5c,0,0.0,0,0,0,2,normal
user_014,user,hr,2026-07-15T09:30:50Z,73.242.219.202,Mumbai,India,Payroll,biometric,12.508928458733196,"['login', 'read', 'logout']",Windows,Edge,ae:8b:90,1,0.0,0,0,0,2,normal
user_001,user,hr,2026-06-28T09:06:15Z,215.244.254.32,Chennai,India,HR Portal,password,70.77110962033497,"['login', 'read', 'logout']",Windows,Edge,2e:62:61,0,0.0,0,0,0,3,normal
user_012,user,sales,2026-07-09T06:45:09Z,79.162.91.25,Delhi,India,CRM,certificate,83.43080614326456,"['login', 'read', 'logout']",Ubuntu,Chrome,9c:bd:91,0,0.0,0,0,0,3,normal
user_010,user,finance,2026-06-30T09:53:41Z,83.51.38.240,Delhi,India,ERP,token,48.30011446545888,"['login', 'read', 'logout']",MacOS,Safari,9e:ea:a1,1,0.0,0,0,0,3,normal
user_050,user,hr,2026-07-07T07:28:28Z,143.138.216.36,Hyderabad,India,Payroll,password,114.6522632373249,"['login', 'read', 'logout']",Linux,Firefox,88:34:9a,1,0.0,0,0,0,2,normal
user_049,user,it,2026-07-06T08:25:38Z,33.164.183.24,Bengaluru,India,Admin Panel,token,94.44020694800547,"['login', 'read', 'logout']",Ubuntu,Chrome,96:9f:c0,0,0.0,0,0,0,3,normal
user_061,user,it,2026-07-17T06:34:06Z,185.14.83.73,Mumbai,India,Logs,token,21.513562876236303,"['login', 'read', 'logout']",Windows,Edge,2c:33:63,0,0.0,0,0,0,2,normal
user_008,user,hr,2026-07-14T10:34:07Z,220.235.186.181,Bengaluru,India,Payroll,biometric,68.06241025611642,"['login', 'read', 'logout']",Windows,Chrome,a8:3d:7e,0,0.0,0,0,0,2,normal
user_010,user,finance,2026-07-12T09:50:26Z,83.51.38.240,Delhi,India,Reports,token,70.47435924559403,"['login', 'read', 'logout']",MacOS,Safari,9e:ea:a1,0,0.0,0,0,0,3,normal
user_060,user,it,2026-07-01T11:33:52Z,186.24.248.0,Ahmedabad,India,VPN,certificate,69.8141374713923,"['login', 'read', 'logout']",Windows,Edge,46:3d:5e,1,0.0,0,0,0,1,normal
user_021,edge_device,finance,2026-07-20T09:54:18Z,143.225.248.216,Chennai,India,Reports,certificate,49.612276703476915,"['auth', 'fetch']",Linux,Firefox,da:88:51,0,0.0,0,0,0,2,normal
user_059,service_account,it,2026-07-07T11:56:27Z,6.208.130.9,Ahmedabad,India,Server Console,certificate,67.82812754510897,"['auth', 'fetch']",Windows,Edge,1e:e8:8a,0,0.0,0,0,0,3,normal
user_049,user,it,2026-06-27T09:14:20Z,33.164.183.24,Bengaluru,India,VPN,token,64.45760874767745,"['login', 'read', 'logout']",Ubuntu,Chrome,96:9f:c0,0,0.0,0,0,0,2,normal
user_075,user,sales,2026-06-30T09:33:21Z,15.19.95.34,Delhi,India,CRM,biometric,32.452842178849906,"['login', 'read', 'logout']",Linux,Firefox,78:8e:5c,0,0.0,0,0,0,1,normal
user_024,service_account,hr,2026-07-02T10:59:22Z,13.76.99.205,Bengaluru,India,Payroll,token,77.32187104591567,"['auth', 'fetch']",Ubuntu,Chrome,08:0e:3b,0,0.0,0,0,0,1,normal
user_096,user,hr,2026-07-01T10:06:33Z,93.198.181.149,Mumbai,India,HR Portal,certificate,37.04263109851027,"['login', 'read', 'logout']",Windows,Edge,fc:93:50,0,0.0,0,0,0,1,normal
user_023,user,hr,2026-07-15T10:37:22Z,153.128.119.116,Mumbai,India,HR Portal,password,42.622140948244464,"['login', 'read', 'logout']",Windows,Chrome,a4:a8:8e,0,0.0,0,0,0,3,normal
user_054,user,finance,2026-07-18T10:28:28Z,206.59.62.187,Mumbai,India,Email,token,24.260451354738716,"['login', 'read', 'logout']",Ubuntu,Chrome,06:e6:7c,0,0.0,0,0,0,2,normal
user_066,service_account,finance,2026-07-23T10:30:52Z,3.170.41.133,Pune,India,ERP,token,80.91980793238072,"['auth', 'fetch']",MacOS,Safari,dc:73:c2,0,0.0,0,0,0,2,normal
user_048,user,engineering,2026-06-27T11:23:05Z,201.220.49.222,Pune,India,Repo,password,27.961035809529875,"['login', 'read', 'logout']",Windows,Chrome,f6:83:bc,0,0.0,0,0,0,2,normal
user_037,user,it,2026-07-11T07:21:54Z,116.111.222.6,Pune,India,Admin Panel,password,49.98248808357472,"['login', 'read', 'logout']",Linux,Firefox,b6:f8:7a,1,0.0,0,0,0,1,normal
user_026,user,sales,2026-07-04T07:07:21Z,144.77.95.163,Ahmedabad,India,CRM,biometric,12.703240802969985,"['login', 'read', 'logout']",Windows,Chrome,6e:16:df,0,0.0,0,0,0,3,normal
user_070,user,hr,2026-07-08T09:37:43Z,210.71.26.198,Delhi,India,VPN,password,0.699882290619346,"['login', 'fail', 'fail', 'fail']",Windows,Edge,ce:70:a6,15,0.0,0,0,0,1,brute_force
user_083,user,engineering,2026-07-14T11:51:04Z,20.160.232.48,Mumbai,India,Repo,certificate,74.2424725225834,"['login', 'read', 'logout']",Linux,Firefox,c4:c4:61,0,0.0,0,0,0,1,normal
user_073,service_account,it,2026-07-11T08:20:10Z,125.249.165.116,Mumbai,India,Admin Panel,certificate,62.98281349857248,"['auth', 'fetch']",Linux,Firefox,9a:e0:29,0,0.0,0,0,0,2,normal
user_020,user,it,2026-07-14T07:14:43Z,106.213.52.221,Mumbai,India,Server Console,biometric,28.642390132318884,"['login', 'read', 'logout']",Windows,Chrome,cc:d3:0c,0,0.0,0,0,0,2,normal
user_068,user,sales,2026-06-25T09:31:19Z,82.195.110.208,Chennai,India,Dashboard,biometric,35.163994736374065,"['login', 'read', 'logout']",MacOS,Safari,68:7a:58,1,0.0,0,0,0,2,normal
user_039,user,engineering,2026-07-22T07:04:57Z,41.199.143.184,Pune,India,Jenkins,token,98.65295200265363,"['login', 'read', 'logout']",Windows,Chrome,1c:52:00,0,0.0,0,0,0,1,normal
user_060,user,it,2026-07-20T11:25:25Z,186.24.248.0,Ahmedabad,India,VPN,certificate,52.61721643590405,"['login', 'read', 'logout']",Windows,Edge,46:3d:5e,0,0.0,0,0,0,3,normal
user_054,user,finance,2026-06-28T09:03:13Z,206.59.62.187,Mumbai,India,Email,token,91.04353926934053,"['login', 'read', 'logout']",Ubuntu,Chrome,06:e6:7c,0,0.0,0,0,0,1,normal
user_098,edge_device,sales,2026-07-09T10:27:42Z,23.151.48.106,Hyderabad,India,Dashboard,password,51.9833916293205,"['auth', 'fetch']",MacOS,Safari,fa:c3:b7,0,0.0,0,0,0,3,normal
user_091,user,hr,2026-07-18T08:14:49Z,63.58.136.17,Delhi,India,Email,password,25.39301183955949,"['login', 'read', 'logout']",Windows,Edge,be:12:23,0,0.0,0,0,0,2,normal
user_049,user,it,2026-07-19T06:31:00Z,33.164.183.24,Bengaluru,India,Admin Panel,token,93.13587730231798,"['login', 'read', 'logout']",Ubuntu,Chrome,96:9f:c0,1,0.0,0,0,0,2,normal
user_070,user,hr,2026-07-15T08:28:12Z,210.71.26.198,Delhi,India,Email,password,19.942977006340136,"['login', 'read', 'logout']",Windows,Edge,ce:70:a6,1,0.0,0,0,0,1,normal
user_081,user,finance,2026-07-18T08:28:47Z,90.28.132.254,Chennai,India,Files,certificate,41.39171939285344,"['login', 'read', 'logout']",Linux,Firefox,a4:2f:73,2,0.0,0,0,0,4,low_and_slow_exfiltration
user_056,service_account,it,2026-07-03T09:55:13Z,126.141.115.19,Bengaluru,India,Logs,password,60.9983912836623,"['auth', 'fetch']",MacOS,Safari,7c:05:61,1,0.0,0,0,0,2,normal
user_081,user,finance,2026-07-23T08:14:56Z,90.28.132.254,Chennai,India,Payroll,certificate,50.981445012271,"['login', 'read', 'logout']",Linux,Firefox,a4:2f:73,0,0.0,0,0,0,2,normal
user_072,user,engineering,2026-07-23T09:49:40Z,50.120.152.143,Kolkata,India,Jenkins,certificate,79.69543118002615,"['login', 'read', 'logout']",MacOS,Safari,f0:e0:3f,0,0.0,0,0,0,1,normal
user_004,user,hr,2026-07-12T07:55:34Z,35.192.174.180,Delhi,India,HR Portal,token,68.08270656434571,"['login', 'read', 'logout']",MacOS,Safari,ec:54:c2,0,0.0,0,0,0,3,normal
user_036,user,finance,2026-07-08T07:31:47Z,166.211.238.29,Hyderabad,India,Reports,certificate,59.12984274654157,"['login', 'read', 'logout']",Windows,Chrome,c0:e4:51,0,0.0,0,0,0,1,normal
user_042,user,finance,2026-07-19T08:21:19Z,125.241.76.34,Mumbai,India,Reports,token,21.748901903953367,"['login', 'read', 'logout']",Ubuntu,Chrome,d6:0e:c7,0,0.0,0,0,0,1,normal
user_099,service_account,engineering,2026-07-11T08:52:18Z,175.42.156.51,Kolkata,India,Production Server,password,48.27597749508372,"['auth', 'fetch']",MacOS,Safari,c6:8c:04,0,0.0,0,0,0,3,normal
user_079,user,sales,2026-07-24T08:28:14Z,63.231.79.153,Ahmedabad,India,CRM,biometric,90.46506130653896,"['login', 'read', 'logout']",Linux,Firefox,ec:e2:1a,1,0.0,0,0,0,3,normal
user_089,user,sales,2026-07-21T12:06:06Z,170.102.26.210,Bengaluru,India,CRM,biometric,114.96248388869002,"['login', 'read', 'logout']",Linux,Firefox,12:e9:07,0,0.0,0,0,0,1,normal
user_040,user,engineering,2026-07-19T07:20:59Z,17.254.20.171,Delhi,India,Repo,token,96.25267544725875,"['login', 'read', 'logout']",MacOS,Safari,7a:69:d7,1,0.0,0,0,0,2,normal
user_065,user,hr,2026-07-18T09:24:38Z,67.110.84.192,Kolkata,India,Payroll,token,72.18938828587477,"['login', 'read', 'logout']",Ubuntu,Chrome,1e:4d:4c,1,0.0,0,0,0,2,normal
user_091,user,hr,2026-07-01T13:02:07Z,63.58.136.17,Delhi,India,Payroll,password,79.57510361688068,"['login', 'read', 'logout']",Windows,Edge,be:12:23,0,0.0,0,0,0,2,normal
user_043,service_account,hr,2026-07-17T08:39:22Z,20.21.134.224,Delhi,India,HR Portal,token,32.23919247031717,"['auth', 'fetch']",Ubuntu,Chrome,22:0d:c9,0,0.0,0,0,0,3,normal
user_063,user,sales,2026-06-28T09:12:56Z,223.181.71.62,Kolkata,India,CRM,biometric,76.49811941216943,"['login', 'read', 'logout']",Linux,Firefox,70:34:06,0,0.0,0,0,0,3,normal
user_007,service_account,it,2026-07-24T11:35:07Z,213.9.176.92,Hyderabad,India,VPN,token,13.801368153621544,"['auth', 'fetch']",Linux,Firefox,ac:1d:29,0,0.0,0,0,0,3,normal
user_028,user,finance,2026-06-27T06:54:38Z,50.236.3.200,Chennai,India,ERP,password,58.65236585654498,"['login', 'read', 'logout']",MacOS,Safari,9c:41:62,0,0.0,0,0,0,3,normal
user_060,user,it,2026-07-14T11:47:09Z,186.24.248.0,Ahmedabad,India,Admin Panel,certificate,11.272211682460231,"['login', 'read', 'logout']",Windows,Edge,46:3d:5e,0,0.0,0,0,0,2,normal
user_001,user,hr,2026-07-01T07:44:34Z,215.244.254.32,Chennai,India,HR Portal,password,72.54413973808985,"['login', 'read', 'logout']",Windows,Edge,2e:62:61,0,0.0,0,0,0,2,normal
user_030,user,sales,2026-07-15T10:17:37Z,148.159.187.62,Chennai,India,Dashboard,biometric,15.530819691222085,"['login', 'read', 'logout']",MacOS,Safari,ca:ee:e2,0,0.0,0,0,0,2,normal
user_055,user,hr,2026-07-01T07:40:50Z,26.102.132.28,Bengaluru,India,HR Portal,biometric,6.197002540442626,"['login', 'read', 'logout']",MacOS,Safari,56:5d:f9,0,0.0,0,0,0,2,normal
user_081,user,finance,2026-07-04T12:48:24Z,90.28.132.254,Chennai,India,Reports,certificate,21.707338521308536,"['login', 'read', 'logout']",Linux,Firefox,a4:2f:73,0,0.0,0,0,0,4,insider_drift
user_069,user,it,2026-06-28T06:53:03Z,31.9.133.229,Pune,India,VPN,token,117.64695466637126,"['login', 'read', 'logout']",Ubuntu,Chrome,b2:95:10,0,0.0,0,0,0,3,normal
user_068,user,sales,2026-07-15T10:38:08Z,138.13.57.48,Chennai,India,Dashboard,biometric,79.31170134092174,"['login', 'read', 'logout']",MacOS,Safari,68:7a:58,0,0.0,0,0,0,1,normal
user_040,user,engineering,2026-06-26T07:17:49Z,17.254.20.171,Delhi,India,Production Server,token,82.30304215882947,"['login', 'read', 'logout']",MacOS,Safari,7a:69:d7,0,0.0,0,0,0,1,normal
user_013,user,sales,2026-06-25T07:11:23Z,196.8.2.199,Kolkata,India,CRM,biometric,22.7107046974414,"['login', 'read', 'logout']",Ubuntu,Chrome,e2:99:35,0,0.0,0,0,0,1,normal
user_004,user,hr,2026-07-19T10:04:00Z,35.192.174.180,Delhi,India,Email,token,80.41117661827528,"['login', 'read', 'logout']",MacOS,Safari,ec:54:c2,0,0.0,0,0,0,2,normal
user_088,user,hr,2026-07-17T09:29:20Z,137.188.23.243,Delhi,India,Payroll,token,24.74931574601367,"['login', 'read', 'logout']",Windows,Edge,de:fd:12,1,0.0,0,0,0,3,normal
user_088,user,hr,2026-07-22T08:07:33Z,137.188.23.243,Delhi,India,Email,token,106.16030553365876,"['login', 'read', 'logout']",Windows,Edge,de:fd:12,1,0.0,0,0,0,1,normal
user_064,user,engineering,2026-07-10T09:47:25Z,35.73.193.150,Chennai,India,Repo,certificate,79.93777564697615,"['login', 'read', 'logout']",MacOS,Safari,7c:81:f4,0,0.0,0,0,0,1,normal
